2,48,19,고전읽기와글쓰기,1,2
3,48,19,영어,2,6
4,48,19,제2외국어,1,4
5,48,19,융복합교양(문학과언어),1,3
5,48,19,융복합교양(표현과예술),1,3
5,48,19,융복합교양(역사와철학),1,3
5,48,19,융복합교양(인간과사회),1,3
5,48,19,융복합교양(과학과기술),1,3
6,48,19,융합기초,1,3
7,48,19,전공기초,10,30
8,48,19,전공선택,21,63
1,49,18,이화진선미(기세),1,3
1,49,18,이화진선미(나리),1,2
2,49,18,우리말과글쓰기,1,3
2,49,18,고전읽기와글쓰기,1,2
3,49,18,영어,2,6
4,49,18,제2외국어,1,4
5,49,18,융복합교양(문학과언어),1,3
5,49,18,융복합교양(표현과예술),1,3
5,49,18,융복합교양(역사와철학),1,3
5,49,18,융복합교양(인간과사회),1,3
5,49,18,융복합교양(과학과기술),1,3
6,49,18,융합기초,1,3
7,49,18,전공기초,10,30
8,49,18,전공선택,21,62
1,49,19,이화진선미(기세),1,3
1,49,19,이화진선미(나리),1,2
2,49,19,우리말과글쓰기,1,3
2,49,19,고전읽기와글쓰기,1,2
3,49,19,영어,2,6
4,49,19,제2외국어,1,4
5,49,19,융복합교양(문학과언어),1,3
5,49,19,융복합교양(표현과예술),1,3
5,49,19,융복합교양(역사와철학),1,3
5,49,19,융복합교양(인간과사회),1,3
5,49,19,융복합교양(과학과기술),1,3
6,49,19,융합기초,1,3
7,49,19,전공기초,10,30
8,49,19,전공선택,21,63
1,50,18,이화진선미(기세),1,3
1,50,18,이화진선미(나리),1,2
2,50,18,우리말과글쓰기,1,3
2,50,18,고전읽기와글쓰기,1,2
3,50,18,영어,2,6
4,50,18,제2외국어,1,4
5,50,18,융복합교양(문학과언어),1,3
5,50,18,융복합교양(표현과예술),1,3
5,50,18,융복합교양(역사와철학),1,3
5,50,18,융복합교양(인간과사회),1,3
5,50,18,융복합교양(과학과기술),1,3
6,50,18,융합기초,1,3
7,50,18,전공기초,10,30
8,50,18,전공선택,21,62
1,50,19,이화진선미(기세),1,3
1,50,19,이화진선미(나리),1,2
2,50,19,우리말과글쓰기,1,3
2,50,19,고전읽기와글쓰기,1,2
3,50,19,영어,2,6
4,50,19,제2외국어,1,4
5,50,19,융복합교양(문학과언어),1,3
5,50,19,융복합교양(표현과예술),1,3
5,50,19,융복합교양(역사와철학),1,3
5,50,19,융복합교양(인간과사회),1,3
5,50,19,융복합교양(과학과기술),1,3
6,50,19,융합기초,1,3
7,50,19,전공기초,10,30
8,50,19,전공선택,21,63
1,51,18,이화진선미(기세),1,3
1,51,18,이화진선미(나리),1,2
2,51,18,우리말과글쓰기,1,3
2,51,18,고전읽기와글쓰기,1,2
3,51,18,영어,2,6
4,51,18,제2외국어,1,4
5,51,18,융복합교양(문학과언어),1,3
5,51,18,융복합교양(표현과예술),1,3
5,51,18,융복합교양(역사와철학),1,3
5,51,18,융복합교양(인간과사회),1,3
5,51,18,융복합교양(과학과기술),1,3
6,51,18,융합기초,1,3
7,51,18,전공기초,10,30
8,51,18,전공선택,21,62
1,51,19,이화진선미(기세),1,3
1,51,19,이화진선미(나리),1,2
2,51,19,우리말과글쓰기,1,3
2,51,19,고전읽기와글쓰기,1,2
3,51,19,영어,2,6
4,51,19,제2외국어,1,4
5,51,19,융복합교양(문학과언어),1,3
5,51,19,융복합교양(표현과예술),1,3
5,51,19,융복합교양(역사와철학),1,3
5,51,19,융복합교양(인간과사회),1,3
5,51,19,융복합교양(과학과기술),1,3
6,51,19,융합기초,1,3
7,51,19,전공기초,10,30
8,51,19,전공선택,21,63
1,52,18,이화진선미(기세),1,3
1,52,18,이화진선미(나리),1,2
2,52,18,우리말과글쓰기,1,3
2,52,18,고전읽기와글쓰기,1,2
3,52,18,영어,2,6
4,52,18,제2외국어,1,4
5,52,18,융복합교양(문학과언어),1,3
5,52,18,융복합교양(표현과예술),1,3
5,52,18,융복합교양(역사와철학),1,3
5,52,18,융복합교양(인간과사회),1,3
5,52,18,융복합교양(과학과기술),1,3
6,52,18,융합기초,1,3
7,52,18,전공기초,10,30
8,52,18,전공선택,21,62
1,52,19,이화진선미(기세),1,3
1,52,19,이화진선미(나리),1,2
2,52,19,우리말과글쓰기,1,3
2,52,19,고전읽기와글쓰기,1,2
3,52,19,영어,2,6
4,52,19,제2외국어,1,4
5,52,19,융복합교양(문학과언어),1,3
5,52,19,융복합교양(표현과예술),1,3
5,52,19,융복합교양(역사와철학),1,3
5,52,19,융복합교양(인간과사회),1,3
5,52,19,융복합교양(과학과기술),1,3
6,52,19,융합기초,1,3
7,52,19,전공기초,10,30
8,52,19,전공선택,21,63
1,53,18,이화진선미(기세),1,3
1,53,18,이화진선미(나리),1,2
2,53,18,우리말과글쓰기,1,3
2,53,18,고전읽기와글쓰기,1,2
3,53,18,영어,2,6
4,53,18,제2외국어,1,4
5,53,18,융복합교양(문학과언어),1,3
5,53,18,융복합교양(표현과예술),1,3
5,53,18,융복합교양(역사와철학),1,3
5,53,18,융복합교양(인간과사회),1,3
5,53,18,융복합교양(과학과기술),1,3
6,53,18,융합기초,1,3
7,53,18,전공기초,10,30
8,53,18,전공선택,21,62
1,53,19,이화진선미(기세),1,3
1,53,19,이화진선미(나리),1,2
2,53,19,우리말과글쓰기,1,3
2,53,19,고전읽기와글쓰기,1,2
3,53,19,영어,2,6
4,53,19,제2외국어,1,4
5,53,19,융복합교양(문학과언어),1,3
5,53,19,융복합교양(표현과예술),1,3
5,53,19,융복합교양(역사와철학),1,3
5,53,19,융복합교양(인간과사회),1,3
5,53,19,융복합교양(과학과기술),1,3
6,53,19,융합기초,1,3
7,53,19,전공기초,10,30
8,53,19,전공선택,21,63
1,46,20,이화진선미(기세),1,3
2,46,20,통합적사고와글쓰기,1,3
9,46,20,컴퓨팅과수리적사고,1,3
3,46,20,영어,1,3
4,46,20,제2외국어,1,3
5,46,20,융복합교양(문학과언어),1,3
5,46,20,융복합교양(표현과예술),1,3
5,46,20,융복합교양(역사와철학),1,3
5,46,20,융복합교양(인간과사회),1,3
5,46,20,융복합교양(과학과기술),1,3
7,46,20,전공필수,3,12
8,46,20,전공선택,11,33
1,46,21,이화진선미(기세),1,3
2,46,21,통합적사고와글쓰기,1,3
9,46,21,컴퓨팅과수리적사고,1,3
3,46,21,영어,1,3
4,46,21,제2외국어,1,3
5,46,21,융복합교양(문학과언어),1,3
5,46,21,융복합교양(표현과예술),1,3
5,46,21,융복합교양(역사와철학),1,3
5,46,21,융복합교양(인간과사회),1,3
5,46,21,융복합교양(과학과기술),1,3
7,46,21,전공필수,3,12
8,46,21,전공선택,11,33
1,47,20,이화진선미(기세),1,3
2,47,20,통합적사고와글쓰기,1,3
9,47,20,컴퓨팅과수리적사고,1,3
3,47,20,영어,1,3
4,47,20,제2외국어,1,3
5,47,20,융복합교양(문학과언어),1,3
5,47,20,융복합교양(표현과예술),1,3
5,47,20,융복합교양(역사와철학),1,3
5,47,20,융복합교양(인간과사회),1,3
5,47,20,융복합교양(과학과기술),1,3
7,47,20,전공필수,3,12
8,47,20,전공선택,11,33
1,47,21,이화진선미(기세),1,3
2,47,21,통합적사고와글쓰기,1,3
9,47,21,컴퓨팅과수리적사고,1,3
3,47,21,영어,1,3
4,47,21,제2외국어,1,3
5,47,21,융복합교양(문학과언어),1,3
5,47,21,융복합교양(표현과예술),1,3
5,47,21,융복합교양(역사와철학),1,3
5,47,21,융복합교양(인간과사회),1,3
5,47,21,융복합교양(과학과기술),1,3
7,47,21,전공필수,3,12
8,47,21,전공선택,11,33
1,48,20,이화진선미(기세),1,3
2,48,20,통합적사고와글쓰기,1,3
9,48,20,컴퓨팅과수리적사고,1,3
3,48,20,영어,1,3
4,48,20,제2외국어,1,3
5,48,20,융복합교양(문학과언어),1,3
5,48,20,융복합교양(표현과예술),1,3
5,48,20,융복합교양(역사와철학),1,3
5,48,20,융복합교양(인간과사회),1,3
5,48,20,융복합교양(과학과기술),1,3
7,48,20,전공필수,3,12
8,48,20,전공선택,11,33
1,48,21,이화진선미(기세),1,3
2,48,21,통합적사고와글쓰기,1,3
9,48,21,컴퓨팅과수리적사고,1,3
3,48,21,영어,1,3
4,48,21,제2외국어,1,3
5,48,21,융복합교양(문학과언어),1,3
5,48,21,융복합교양(표현과예술),1,3
5,48,21,융복합교양(역사와철학),1,3
5,48,21,융복합교양(인간과사회),1,3
5,48,21,융복합교양(과학과기술),1,3
7,48,21,전공필수,3,12
8,48,21,전공선택,11,33
1,49,20,이화진선미(기세),1,3
2,49,20,통합적사고와글쓰기,1,3
9,49,20,컴퓨팅과수리적사고,1,3
3,49,20,영어,1,3
4,49,20,제2외국어,1,3
5,49,20,융복합교양(문학과언어),1,3
5,49,20,융복합교양(표현과예술),1,3
5,49,20,융복합교양(역사와철학),1,3
5,49,20,융복합교양(인간과사회),1,3
5,49,20,융복합교양(과학과기술),1,3
7,49,20,전공필수,3,12
8,49,20,전공선택,11,33
1,49,21,이화진선미(기세),1,3
2,49,21,통합적사고와글쓰기,1,3
9,49,21,컴퓨팅과수리적사고,1,3
3,49,21,영어,1,3
4,49,21,제2외국어,1,3
5,49,21,융복합교양(문학과언어),1,3
5,49,21,융복합교양(표현과예술),1,3
5,49,21,융복합교양(역사와철학),1,3
5,49,21,융복합교양(인간과사회),1,3
5,49,21,융복합교양(과학과기술),1,3
7,49,21,전공필수,3,12
8,49,21,전공선택,11,33
1,50,20,이화진선미(기세),1,3
2,50,20,통합적사고와글쓰기,1,3
9,50,20,컴퓨팅과수리적사고,1,3
3,50,20,영어,1,3
4,50,20,제2외국어,1,3
5,50,20,융복합교양(문학과언어),1,3
5,50,20,융복합교양(표현과예술),1,3
5,50,20,융복합교양(역사와철학),1,3
5,50,20,융복합교양(인간과사회),1,3
5,50,20,융복합교양(과학과기술),1,3
7,50,20,전공필수,3,12
8,50,20,전공선택,11,33
1,50,21,이화진선미(기세),1,3
2,50,21,통합적사고와글쓰기,1,3
9,50,21,컴퓨팅과수리적사고,1,3
3,50,21,영어,1,3
4,50,21,제2외국어,1,3
5,50,21,융복합교양(문학과언어),1,3
5,50,21,융복합교양(표현과예술),1,3
5,50,21,융복합교양(역사와철학),1,3
5,50,21,융복합교양(인간과사회),1,3
5,50,21,융복합교양(과학과기술),1,3
7,50,21,전공필수,3,12
8,50,21,전공선택,11,33
1,51,20,이화진선미(기세),1,3
2,51,20,통합적사고와글쓰기,1,3
9,51,20,컴퓨팅과수리적사고,1,3
3,51,20,영어,1,3
4,51,20,제2외국어,1,3
5,51,20,융복합교양(문학과언어),1,3
5,51,20,융복합교양(표현과예술),1,3
5,51,20,융복합교양(역사와철학),1,3
5,51,20,융복합교양(인간과사회),1,3
5,51,20,융복합교양(과학과기술),1,3
7,51,20,전공필수,3,12
8,51,20,전공선택,11,33
1,51,21,이화진선미(기세),1,3
2,51,21,통합적사고와글쓰기,1,3
9,51,21,컴퓨팅과수리적사고,1,3
3,51,21,영어,1,3
4,51,21,제2외국어,1,3
5,51,21,융복합교양(문학과언어),1,3
5,51,21,융복합교양(표현과예술),1,3
5,51,21,융복합교양(역사와철학),1,3
5,51,21,융복합교양(인간과사회),1,3
5,51,21,융복합교양(과학과기술),1,3
7,51,21,전공필수,3,12
8,51,21,전공선택,11,33
1,52,20,이화진선미(기세),1,3
2,52,20,통합적사고와글쓰기,1,3
9,52,20,컴퓨팅과수리적사고,1,3
3,52,20,영어,1,3
4,52,20,제2외국어,1,3
5,52,20,융복합교양(문학과언어),1,3
5,52,20,융복합교양(표현과예술),1,3
5,52,20,융복합교양(역사와철학),1,3
5,52,20,융복합교양(인간과사회),1,3
5,52,20,융복합교양(과학과기술),1,3
7,52,20,전공필수,3,12
8,52,20,전공선택,11,33
1,52,21,이화진선미(기세),1,3
2,52,21,통합적사고와글쓰기,1,3
9,52,21,컴퓨팅과수리적사고,1,3
3,52,21,영어,1,3
4,52,21,제2외국어,1,3
5,52,21,융복합교양(문학과언어),1,3
5,52,21,융복합교양(표현과예술),1,3
5,52,21,융복합교양(역사와철학),1,3
5,52,21,융복합교양(인간과사회),1,3
5,52,21,융복합교양(과학과기술),1,3
7,52,21,전공필수,3,12
8,52,21,전공선택,11,33
1,53,20,이화진선미(기세),1,3
2,53,20,통합적사고와글쓰기,1,3
