6,7,19,융합기초,1,3,,
8,7,19,전공선택,21,63,,
1,8,18,이화진선미(기세),1,3,,
1,8,18,이화진선미(나리),1,2,,
2,8,18,우리말과글쓰기,1,3,,
2,8,18,고전읽기와글쓰기,1,2,,
3,8,18,영어,2,6,,
4,8,18,제2외국어,1,4,,
5,8,18,융복합교양(문학과언어),1,3,,
5,8,18,융복합교양(표현과예술),1,3,,
5,8,18,융복합교양(역사와철학),1,3,,
5,8,18,융복합교양(인간과사회),1,3,,
5,8,18,융복합교양(과학과기술),1,3,,
6,8,18,융합기초,1,3,,
8,8,18,전공선택,21,63,,
1,8,19,이화진선미(기세),1,3,,
1,8,19,이화진선미(나리),1,2,,
2,8,19,우리말과글쓰기,1,3,,
2,8,19,고전읽기와글쓰기,1,2,,
3,8,19,영어,2,6,,
4,8,19,제2외국어,1,4,,
5,8,19,융복합교양(문학과언어),1,3,,
5,8,19,융복합교양(표현과예술),1,3,,
5,8,19,융복합교양(역사와철학),1,3,,
5,8,19,융복합교양(인간과사회),1,3,,
5,8,19,융복합교양(과학과기술),1,3,,
6,8,19,융합기초,1,3,,
8,8,19,전공선택,21,63,,
1,3,18,이화진선미(기세),1,3,,
1,3,18,이화진선미(나리),1,2,,
2,3,18,우리말과글쓰기,1,3,,
2,3,18,고전읽기와글쓰기,1,2,,
3,3,18,영어,2,6,,
4,3,18,제2외국어,1,4,,
5,3,18,융복합교양(문학과언어),1,3,,
5,3,18,융복합교양(표현과예술),1,3,,
5,3,18,융복합교양(역사와철학),1,3,,
5,3,18,융복합교양(인간과사회),1,3,,
5,3,18,융복합교양(과학과기술),1,3,,
6,3,18,융합기초,1,3,,
8,3,18,전공선택,21,63,,
1,3,19,이화진선미(기세),1,3,,
1,3,19,이화진선미(나리),1,2,,
2,3,19,우리말과글쓰기,1,3,,
2,3,19,고전읽기와글쓰기,1,2,,
3,3,19,영어,2,6,,
4,3,19,제2외국어,1,4,,
5,3,19,융복합교양(문학과언어),1,3,,
5,3,19,융복합교양(표현과예술),1,3,,
5,3,19,융복합교양(역사와철학),1,3,,
5,3,19,융복합교양(인간과사회),1,3,,
5,3,19,융복합교양(과학과기술),1,3,,
6,3,19,융합기초,1,3,,
8,3,19,전공선택,21,63,,
1,2,19,이화진선미(기세),1,3,,
1,2,19,이화진선미(나리),1,2,,
2,2,19,우리말과글쓰기,1,3,,
2,2,19,고전읽기와글쓰기,1,2,,
3,2,19,영어,2,6,,
4,2,19,제2외국어,1,4,,
5,2,19,융복합교양(문학과언어),1,3,,
5,2,19,융복합교양(표현과예술),1,3,,
5,2,19,융복합교양(역사와철학),1,3,,
5,2,19,융복합교양(인간과사회),1,3,,
5,2,19,융복합교양(과학과기술),1,3,,
6,2,19,융합기초,1,3,,
8,2,19,전공선택,21,63,,
1,2,20,이화진선미(기세),1,3,,
2,2,20,통합적사고와글쓰기,1,3,,
9,2,20,컴퓨팅과수리적사고,1,3,,
3,2,20,영어,1,3,,
4,2,20,제2외국어,1,3,,
5,2,20,융복합교양(문학과언어),1,3,,
5,2,20,융복합교양(표현과예술),1,3,,
5,2,20,융복합교양(역사와철학),1,3,,
5,2,20,융복합교양(인간과사회),1,3,,
5,2,20,융복합교양(과학과기술),1,3,,
8,2,20,전공선택,21,63,,
1,2,21,이화진선미(기세),1,3,,
2,2,21,통합적사고와글쓰기,1,3,,
9,2,21,컴퓨팅과수리적사고,1,3,,
3,2,21,영어,1,3,,
4,2,21,제2외국어,1,3,,
5,2,21,융복합교양(문학과언어),1,3,,
5,2,21,융복합교양(표현과예술),1,3,,
5,2,21,융복합교양(역사와철학),1,3,,
5,2,21,융복합교양(인간과사회),1,3,,
5,2,21,융복합교양(과학과기술),1,3,,
8,2,21,전공선택,21,63,,
1,3,20,이화진선미(기세),1,3,,
2,3,20,통합적사고와글쓰기,1,3,,
9,3,20,컴퓨팅과수리적사고,1,3,,
3,3,20,영어,1,3,,
4,3,20,제2외국어,1,3,,
5,3,20,융복합교양(문학과언어),1,3,,
5,3,20,융복합교양(표현과예술),1,3,,
5,3,20,융복합교양(역사와철학),1,3,,
5,3,20,융복합교양(인간과사회),1,3,,
5,3,20,융복합교양(과학과기술),1,3,,
8,3,20,전공선택,21,63,,
1,3,21,이화진선미(기세),1,3,,
2,3,21,통합적사고와글쓰기,1,3,,
9,3,21,컴퓨팅과수리적사고,1,3,,
3,3,21,영어,1,3,,
4,3,21,제2외국어,1,3,,
5,3,21,융복합교양(문학과언어),1,3,,
5,3,21,융복합교양(표현과예술),1,3,,
5,3,21,융복합교양(역사와철학),1,3,,
5,3,21,융복합교양(인간과사회),1,3,,
5,3,21,융복합교양(과학과기술),1,3,,
8,3,21,전공선택,21,63,,
1,4,20,이화진선미(기세),1,3,,
2,4,20,통합적사고와글쓰기,1,3,,
9,4,20,컴퓨팅과수리적사고,1,3,,
3,4,20,영어,1,3,,
4,4,20,제2외국어,1,3,,
5,4,20,융복합교양(문학과언어),1,3,,
5,4,20,융복합교양(표현과예술),1,3,,
5,4,20,융복합교양(역사와철학),1,3,,
5,4,20,융복합교양(인간과사회),1,3,,
5,4,20,융복합교양(과학과기술),1,3,,
8,4,20,전공선택,21,63,,
1,4,21,이화진선미(기세),1,3,,
2,4,21,통합적사고와글쓰기,1,3,,
9,4,21,컴퓨팅과수리적사고,1,3,,
3,4,21,영어,1,3,,
4,4,21,제2외국어,1,3,,
5,4,21,융복합교양(문학과언어),1,3,,
5,4,21,융복합교양(표현과예술),1,3,,
5,4,21,융복합교양(역사와철학),1,3,,
5,4,21,융복합교양(인간과사회),1,3,,
5,4,21,융복합교양(과학과기술),1,3,,
8,4,21,전공선택,21,63,,
1,5,20,이화진선미(기세),1,3,,
2,5,20,통합적사고와글쓰기,1,3,,
9,5,20,컴퓨팅과수리적사고,1,3,,
3,5,20,영어,1,3,,
4,5,20,제2외국어,1,3,,
5,5,20,융복합교양(문학과언어),1,3,,
5,5,20,융복합교양(표현과예술),1,3,,
5,5,20,융복합교양(역사와철학),1,3,,
5,5,20,융복합교양(인간과사회),1,3,,
5,5,20,융복합교양(과학과기술),1,3,,
8,5,20,전공선택,21,63,,
1,5,21,이화진선미(기세),1,3,,
2,5,21,통합적사고와글쓰기,1,3,,
9,5,21,컴퓨팅과수리적사고,1,3,,
3,5,21,영어,1,3,,
4,5,21,제2외국어,1,3,,
5,5,21,융복합교양(문학과언어),1,3,,
5,5,21,융복합교양(표현과예술),1,3,,
5,5,21,융복합교양(역사와철학),1,3,,
5,5,21,융복합교양(인간과사회),1,3,,
5,5,21,융복합교양(과학과기술),1,3,,
8,5,21,전공선택,21,63,,
1,6,20,이화진선미(기세),1,3,,
2,6,20,통합적사고와글쓰기,1,3,,
9,6,20,컴퓨팅과수리적사고,1,3,,
3,6,20,영어,1,3,,
4,6,20,제2외국어,1,3,,
5,6,20,융복합교양(문학과언어),1,3,,
5,6,20,융복합교양(표현과예술),1,3,,
5,6,20,융복합교양(역사와철학),1,3,,
5,6,20,융복합교양(인간과사회),1,3,,
5,6,20,융복합교양(과학과기술),1,3,,
8,6,20,전공선택,21,63,,
1,6,21,이화진선미(기세),1,3,,
2,6,21,통합적사고와글쓰기,1,3,,
9,6,21,컴퓨팅과수리적사고,1,3,,
3,6,21,영어,1,3,,
4,6,21,제2외국어,1,3,,
5,6,21,융복합교양(문학과언어),1,3,,
5,6,21,융복합교양(표현과예술),1,3,,
5,6,21,융복합교양(역사와철학),1,3,,
5,6,21,융복합교양(인간과사회),1,3,,
5,6,21,융복합교양(과학과기술),1,3,,
8,6,21,전공선택,21,63,,
1,7,20,이화진선미(기세),1,3,,
2,7,20,통합적사고와글쓰기,1,3,,
9,7,20,컴퓨팅과수리적사고,1,3,,
3,7,20,영어,1,3,,
4,7,20,제2외국어,1,3,,
5,7,20,융복합교양(문학과언어),1,3,,
5,7,20,융복합교양(표현과예술),1,3,,
5,7,20,융복합교양(역사와철학),1,3,,
5,7,20,융복합교양(인간과사회),1,3,,
5,7,20,융복합교양(과학과기술),1,3,,
8,7,20,전공선택,21,63,,
1,7,21,이화진선미(기세),1,3,,
2,7,21,통합적사고와글쓰기,1,3,,
9,7,21,컴퓨팅과수리적사고,1,3,,
3,7,21,영어,1,3,,
4,7,21,제2외국어,1,3,,
5,7,21,융복합교양(문학과언어),1,3,,
5,7,21,융복합교양(표현과예술),1,3,,
5,7,21,융복합교양(역사와철학),1,3,,
5,7,21,융복합교양(인간과사회),1,3,,
5,7,21,융복합교양(과학과기술),1,3,,
8,7,21,전공선택,21,63,,
1,8,20,이화진선미(기세),1,3,,
2,8,20,통합적사고와글쓰기,1,3,,
9,8,20,컴퓨팅과수리적사고,1,3,,
3,8,20,영어,1,3,,
4,8,20,제2외국어,1,3,,
5,8,20,융복합교양(문학과언어),1,3,,
5,8,20,융복합교양(표현과예술),1,3,,
5,8,20,융복합교양(역사와철학),1,3,,
5,8,20,융복합교양(인간과사회),1,3,,
5,8,20,융복합교양(과학과기술),1,3,,
8,8,20,전공선택,21,63,,
1,8,21,이화진선미(기세),1,3,,
2,8,21,통합적사고와글쓰기,1,3,,
9,8,21,컴퓨팅과수리적사고,1,3,,
3,8,21,영어,1,3,,
4,8,21,제2외국어,1,3,,
5,8,21,융복합교양(문학과언어),1,3,,
5,8,21,융복합교양(표현과예술),1,3,,
5,8,21,융복합교양(역사와철학),1,3,,
5,8,21,융복합교양(인간과사회),1,3,,
5,8,21,융복합교양(과학과기술),1,3,,
8,8,21,전공선택,21,63,,
1,9,18,이화진선미(기세),1,3,9,정치외교
1,9,18,이화진선미(나리),1,2,10,행정
2,9,18,우리말과글쓰기,1,3,11,경제
2,9,18,고전읽기와글쓰기,1,2,12,문헌정보
3,9,18,영어,2,6,13,사회학과
4,9,18,제2외국어,1,4,14,사회복지
5,9,18,융복합교양(문학과언어),1,3,15,심리학과
5,9,18,융복합교양(표현과예술),1,3,16,소비자학과
5,9,18,융복합교양(역사와철학),1,3,17,커미
5,9,18,융복합교양(인간과사회),1,3,,
5,9,18,융복합교양(과학과기술),1,3,,
6,9,18,융합기초,1,3,,
7,9,18,전공기초,1,3,,
8,9,18,전공선택,15,45,,
1,9,19,이화진선미(기세),1,3,,
1,9,19,이화진선미(나리),1,2,,
2,9,19,우리말과글쓰기,1,3,,
2,9,19,고전읽기와글쓰기,1,2,,
3,9,19,영어,2,6,,
4,9,19,제2외국어,1,4,,
5,9,19,융복합교양(문학과언어),1,3,,
5,9,19,융복합교양(표현과예술),1,3,,
5,9,19,융복합교양(역사와철학),1,3,,
5,9,19,융복합교양(인간과사회),1,3,,
5,9,19,융복합교양(과학과기술),1,3,,
6,9,19,융합기초,1,3,,
7,9,19,전공기초,1,3,,
8,9,19,전공선택,15,45,,
1,10,18,이화진선미(기세),1,3,,
1,10,18,이화진선미(나리),1,2,,
2,10,18,우리말과글쓰기,1,3,,
2,10,18,고전읽기와글쓰기,1,2,,
3,10,18,영어,2,6,,
4,10,18,제2외국어,1,4,,
5,10,18,융복합교양(문학과언어),1,3,,
5,10,18,융복합교양(표현과예술),1,3,,
5,10,18,융복합교양(역사와철학),1,3,,
5,10,18,융복합교양(인간과사회),1,3,,
5,10,18,융복합교양(과학과기술),1,3,,
6,10,18,융합기초,1,3,,
7,10,18,전공기초,1,3,,
8,10,18,전공선택,15,45,,
1,10,19,이화진선미(기세),1,3,,
1,10,19,이화진선미(나리),1,2,,
2,10,19,우리말과글쓰기,1,3,,
2,10,19,고전읽기와글쓰기,1,2,,
3,10,19,영어,2,6,,
4,10,19,제2외국어,1,4,,
5,10,19,융복합교양(문학과언어),1,3,,
5,10,19,융복합교양(표현과예술),1,3,,
5,10,19,융복합교양(역사와철학),1,3,,
5,10,19,융복합교양(인간과사회),1,3,,
5,10,19,융복합교양(과학과기술),1,3,,
6,10,19,융합기초,1,3,,
7,10,19,전공기초,1,3,,
8,10,19,전공선택,15,45,,
1,11,18,이화진선미(기세),1,3,,
1,11,18,이화진선미(나리),1,2,,
2,11,18,우리말과글쓰기,1,3,,
2,11,18,고전읽기와글쓰기,1,2,,
3,11,18,영어,2,6,,
4,11,18,제2외국어,1,4,,
5,11,18,융복합교양(문학과언어),1,3,,
5,11,18,융복합교양(표현과예술),1,3,,
5,11,18,융복합교양(역사와철학),1,3,,
5,11,18,융복합교양(인간과사회),1,3,,
5,11,18,융복합교양(과학과기술),1,3,,
6,11,18,융합기초,1,3,,
7,11,18,전공기초,1,3,,
8,11,18,전공선택,15,45,,
1,11,19,이화진선미(기세),1,3,,
1,11,19,이화진선미(나리),1,2,,
2,11,19,우리말과글쓰기,1,3,,
2,11,19,고전읽기와글쓰기,1,2,,
3,11,19,영어,2,6,,
4,11,19,제2외국어,1,4,,
5,11,19,융복합교양(문학과언어),1,3,,
5,11,19,융복합교양(표현과예술),1,3,,
5,11,19,융복합교양(역사와철학),1,3,,
5,11,19,융복합교양(인간과사회),1,3,,
5,11,19,융복합교양(과학과기술),1,3,,
6,11,19,융합기초,1,3,,
7,11,19,전공기초,1,3,,
8,11,19,전공선택,15,45,,
1,12,18,이화진선미(기세),1,3,,
1,12,18,이화진선미(나리),1,2,,
2,12,18,우리말과글쓰기,1,3,,
2,12,18,고전읽기와글쓰기,1,2,,
3,12,18,영어,2,6,,
4,12,18,제2외국어,1,4,,
5,12,18,융복합교양(문학과언어),1,3,,
5,12,18,융복합교양(표현과예술),1,3,,
5,12,18,융복합교양(역사와철학),1,3,,
5,12,18,융복합교양(인간과사회),1,3,,
5,12,18,융복합교양(과학과기술),1,3,,
6,12,18,융합기초,1,3,,
7,12,18,전공기초,1,3,,
8,12,18,전공선택,15,45,,
1,12,19,이화진선미(기세),1,3,,
1,12,19,이화진선미(나리),1,2,,
2,12,19,우리말과글쓰기,1,3,,
2,12,19,고전읽기와글쓰기,1,2,,
3,12,19,영어,2,6,,
4,12,19,제2외국어,1,4,,
5,12,19,융복합교양(문학과언어),1,3,,
5,12,19,융복합교양(표현과예술),1,3,,
5,12,19,융복합교양(역사와철학),1,3,,
5,12,19,융복합교양(인간과사회),1,3,,
5,12,19,융복합교양(과학과기술),1,3,,
6,12,19,융합기초,1,3,,
7,12,19,전공기초,1,3,,
8,12,19,전공선택,15,45,,
1,13,18,이화진선미(기세),1,3,,
1,13,18,이화진선미(나리),1,2,,
2,13,18,우리말과글쓰기,1,3,,
2,13,18,고전읽기와글쓰기,1,2,,
3,13,18,영어,2,6,,
4,13,18,제2외국어,1,4,,
5,13,18,융복합교양(문학과언어),1,3,,
5,13,18,융복합교양(표현과예술),1,3,,
5,13,18,융복합교양(역사와철학),1,3,,
5,13,18,융복합교양(인간과사회),1,3,,
5,13,18,융복합교양(과학과기술),1,3,,
6,13,18,융합기초,1,3,,
7,13,18,전공기초,1,3,,
8,13,18,전공선택,15,45,,
1,13,19,이화진선미(기세),1,3,,
1,13,19,이화진선미(나리),1,2,,
2,13,19,우리말과글쓰기,1,3,,
2,13,19,고전읽기와글쓰기,1,2,,
3,13,19,영어,2,6,,
4,13,19,제2외국어,1,4,,
5,13,19,융복합교양(문학과언어),1,3,,
5,13,19,융복합교양(표현과예술),1,3,,
5,13,19,융복합교양(역사와철학),1,3,,
5,13,19,융복합교양(인간과사회),1,3,,
5,13,19,융복합교양(과학과기술),1,3,,
6,13,19,융합기초,1,3,,
7,13,19,전공기초,1,3,,
8,13,19,전공선택,15,45,,
1,14,18,이화진선미(기세),1,3,,
1,14,18,이화진선미(나리),1,2,,
2,14,18,우리말과글쓰기,1,3,,
2,14,18,고전읽기와글쓰기,1,2,,
3,14,18,영어,2,6,,
4,14,18,제2외국어,1,4,,
5,14,18,융복합교양(문학과언어),1,3,,
5,14,18,융복합교양(표현과예술),1,3,,
5,14,18,융복합교양(역사와철학),1,3,,
5,14,18,융복합교양(인간과사회),1,3,,
5,14,18,융복합교양(과학과기술),1,3,,
6,14,18,융합기초,1,3,,
7,14,18,전공기초,1,3,,
8,14,18,전공선택,15,45,,
1,14,19,이화진선미(기세),1,3,,
1,14,19,이화진선미(나리),1,2,,
2,14,19,우리말과글쓰기,1,3,,
2,14,19,고전읽기와글쓰기,1,2,,
3,14,19,영어,2,6,,
4,14,19,제2외국어,1,4,,
5,14,19,융복합교양(문학과언어),1,3,,
5,14,19,융복합교양(표현과예술),1,3,,
5,14,19,융복합교양(역사와철학),1,3,,
5,14,19,융복합교양(인간과사회),1,3,,
5,14,19,융복합교양(과학과기술),1,3,,
6,14,19,융합기초,1,3,,
7,14,19,전공기초,1,3,,
8,14,19,전공선택,15,45,,
1,15,18,이화진선미(기세),1,3,,
1,15,18,이화진선미(나리),1,2,,
2,15,18,우리말과글쓰기,1,3,,
2,15,18,고전읽기와글쓰기,1,2,,
3,15,18,영어,2,6,,
4,15,18,제2외국어,1,4,,
5,15,18,융복합교양(문학과언어),1,3,,
5,15,18,융복합교양(표현과예술),1,3,,
5,15,18,융복합교양(역사와철학),1,3,,
5,15,18,융복합교양(인간과사회),1,3,,
5,15,18,융복합교양(과학과기술),1,3,,
6,15,18,융합기초,1,3,,
7,15,18,전공기초,1,3,,
8,15,18,전공선택,15,45,,
